segment_id,evaluation_type,date,model_value,prior_prob_low_state,prior_prob_high_state,prob_low_state,prob_high_state,state,inflation_regime
segment_02,current_segment_refit,1994-11-30,8.013067540639046,0.08498416565138192,0.9150158343486181,4.4475743518505086e-08,0.9999999555242565,高通胀状态,通胀偏高
segment_02,current_segment_refit,1994-12-31,9.421436780940098,0.0800000373596245,0.9199999626403755,1.411249181389867e-09,0.9999999985887508,高通胀状态,通胀偏高
segment_02,current_segment_refit,1995-01-31,9.32417855570624,0.08000000118544927,0.9199999988145506,1.7828373694113308e-09,0.9999999982171627,高通胀状态,通胀偏高
segment_02,current_segment_refit,1995-02-28,3.7069613409752193,0.08000000149758336,0.9199999985024168,0.0012978588807263263,0.9987021411192737,高通胀状态,通胀偏高
segment_02,current_segment_refit,1995-03-31,-0.4495080274571528,0.08109020145981007,0.91890979854019,0.9663601240164029,0.03363987598359705,低通胀状态,通胀偏低
segment_02,current_segment_refit,1995-04-30,-3.992126793319443,0.8917425041737785,0.10825749582622149,0.9999999251478355,7.485216438894793e-08,低通胀状态,通胀偏低
segment_02,current_segment_refit,1995-05-31,-5.474169165540847,0.9199999371241819,0.08000006287581804,0.999999998477759,1.522240910821883e-09,低通胀状态,通胀偏低
segment_02,current_segment_refit,1995-06-30,-6.080966168976747,0.9199999987213175,0.08000000127868231,0.9999999996458641,3.541359838383174e-10,低通胀状态,通胀偏低
segment_02,current_segment_refit,1995-07-31,-5.23069060274187,0.9199999997025259,0.08000000029747419,0.9999999972672421,2.7327579665215445e-09,低通胀状态,通胀偏低
segment_02,current_segment_refit,1995-08-31,-2.0048950761370534,0.9199999977044835,0.08000000229551665,0.9999936414870902,6.358512909716424e-06,低通胀状态,通胀偏低
segment_02,current_segment_refit,1995-09-30,-1.0619921927636895,0.9199946588491558,0.08000534115084412,0.9999386987565273,6.130124347274473e-05,低通胀状态,通胀偏低
segment_02,current_segment_refit,1995-10-31,-0.10286287355074286,0.919948506955483,0.08005149304451707,0.999385470451148,0.000614529548851963,低通胀状态,通胀偏低
segment_02,current_segment_refit,1995-11-30,-1.1543531313150943,0.9194837951789644,0.08051620482103561,0.9999505594803735,4.94405196264835e-05,低通胀状态,通胀偏低
segment_02,current_segment_refit,1995-12-31,-3.0381376420975474,0.9199584699635138,0.0800415300364862,0.9999994688592536,5.311407463923032e-07,低通胀状态,通胀偏低
segment_02,current_segment_refit,1996-01-31,-4.992141975668105,0.9199995538417731,0.08000044615822693,0.9999999951518441,4.84815596872235e-09,低通胀状态,通胀偏低
segment_02,current_segment_refit,1996-02-29,-1.0319532306896626,0.9199999959275491,0.08000000407245098,0.9999341148690379,6.588513096206122e-05,低通胀状态,通胀偏低
segment_02,current_segment_refit,1996-03-31,1.2462634930823135,0.9199446564899919,0.08005534351000809,0.9845071209090792,0.015492879090920798,低通胀状态,通胀偏低
segment_02,current_segment_refit,1996-04-30,4.128302264047036,0.9069859815636266,0.09301401843637343,0.05027879305212604,0.949721206947874,高通胀状态,通胀偏高
segment_02,current_segment_refit,1996-05-31,3.2656873499121932,0.12223418616378584,0.8777658138362142,0.005973901051123051,0.9940260989488768,高通胀状态,通胀偏高
segment_02,current_segment_refit,1996-06-30,2.9177940569805205,0.08501807688294331,0.9149819231170566,0.009167289224856665,0.9908327107751432,高通胀状态,通胀偏高
segment_02,current_segment_refit,1996-07-31,2.266617052441072,0.08770052294887955,0.9122994770511204,0.04377238126662776,0.9562276187333723,高通胀状态,通胀偏高
segment_02,current_segment_refit,1996-08-31,2.8569508744156824,0.11676880026396728,0.8832311997360328,0.015008206142563091,0.984991793857437,高通胀状态,通胀偏高
segment_02,current_segment_refit,1996-09-30,3.045798070845688,0.09260689315975297,0.907393106840247,0.007415824706559556,0.9925841752934405,高通胀状态,通胀偏高
segment_02,current_segment_refit,1996-10-31,0.3810886060329004,0.08622929275350999,0.91377070724649,0.8067122997645735,0.19328770023542655,低通胀状态,通胀偏低
segment_02,current_segment_refit,1996-11-30,-1.8113374132217697,0.7576383318022418,0.24236166819775828,0.9999627558765142,3.724412348580114e-05,低通胀状态,通胀偏低
segment_02,current_segment_refit,1996-12-31,-1.6797346193470553,0.9199687149362719,0.08003128506372803,0.999986103474107,1.3896525892924528e-05,低通胀状态,通胀偏低
segment_02,current_segment_refit,1997-01-31,-0.6224446419670553,0.9199883269182498,0.08001167308175001,0.999823716481652,0.00017628351834801705,低通胀状态,通胀偏低
segment_02,current_segment_refit,1997-02-28,-0.43807418247799745,0.9198519218445877,0.08014807815541229,0.9997249573187996,0.0002750426812003438,低通胀状态,通胀偏低
segment_02,current_segment_refit,1997-03-31,-1.9489019776507313,0.9197689641477916,0.08023103585220825,0.9999927027953944,7.297204605664657e-06,低通胀状态,通胀偏低
segment_02,current_segment_refit,1997-04-30,-3.0305642588357413,0.9199938703481314,0.08000612965186873,0.9999994593638141,5.406361859062479e-07,低通胀状态,通胀偏低
segment_02,current_segment_refit,1997-05-31,-2.2564218594007057,0.9199995458656038,0.08000045413439612,0.9999965259072137,3.4740927863432802e-06,低通胀状态,通胀偏低
segment_02,current_segment_refit,1997-06-30,-1.975866581003907,0.9199970817620594,0.08000291823794049,0.9999931818028761,6.818197123934551e-06,低通胀状态,通胀偏低
segment_02,current_segment_refit,1997-07-31,-2.498798302369017,0.9199942727144159,0.08000572728558407,0.9999980595371832,1.9404628168415837e-06,低通胀状态,通胀偏低
segment_02,current_segment_refit,1997-08-31,-4.147330793482833,0.919998370011234,0.08000162998876612,0.9999999630757651,3.6924234841230966e-08,低通胀状态,通胀偏低
segment_02,current_segment_refit,1997-09-30,-1.9707720079056823,0.9199999689836427,0.08000003101635722,0.9999930980838735,6.901916126493075e-06,低通胀状态,通胀偏低
segment_02,current_segment_refit,1997-10-31,-2.1755301216057044,0.9199942023904537,0.08000579760954622,0.9999957801289135,4.219871086453504e-06,低通胀状态,通胀偏低
segment_02,current_segment_refit,1997-11-30,0.42226776698473634,0.9199964553082873,0.08000354469171259,0.9978339767503142,0.0021660232496857825,低通胀状态,通胀偏低
segment_03,current_segment_refit,1997-12-31,-0.046197236494798566,7.691399632721215e-42,1.0,1.167648709012545e-43,1.0,高通胀状态,通胀偏高
segment_03,current_segment_refit,1998-01-31,-0.5796148843282463,0.36284438697537824,0.6371556130246218,0.06693802467461618,0.9330619753253838,高通胀状态,通胀偏高
segment_03,current_segment_refit,1998-02-28,-2.4377449475628556,0.3888490382438073,0.6111509617561928,0.9922112611037264,0.007788738896273643,低通胀状态,通胀偏低
segment_03,current_segment_refit,1998-03-31,-2.03572822840221,0.7483070288001692,0.25169297119983086,0.99179066825741,0.008209331742589936,低通胀状态,通胀偏低
segment_03,current_segment_refit,1998-04-30,-1.4955471226536876,0.7481436333258088,0.25185636667419115,0.9340425281595257,0.06595747184047435,低通胀状态,通胀偏低
segment_03,current_segment_refit,1998-05-31,-2.435751826800182,0.7257091463216631,0.27429085367833694,0.9981008797176829,0.0018991202823170855,低通胀状态,通胀偏低
segment_03,current_segment_refit,1998-06-30,-2.5417733278331704,0.7505950777664253,0.2494049222335746,0.9989027735978947,0.001097226402105357,低通胀状态,通胀偏低
segment_03,current_segment_refit,1998-07-31,-2.376374727290278,0.7509066042987748,0.24909339570122535,0.997890961422127,0.002109038577873093,低通胀状态,通胀偏低
segment_03,current_segment_refit,1998-08-31,-1.1982289218513285,0.7505135269274616,0.2494864730725385,0.8151289616808923,0.1848710383191076,低通胀状态,通胀偏低
segment_03,current_segment_refit,1998-09-30,-1.7910099818206495,0.6795125959693988,0.32048740403060116,0.9702691839890554,0.02973081601094475,低通胀状态,通胀偏低
segment_03,current_segment_refit,1998-10-31,-1.086715592205162,0.7397827846766587,0.2602172153233414,0.7280613885530427,0.2719386114469573,低通胀状态,通胀偏低
segment_03,current_segment_refit,1998-11-30,-3.6346207683188503,0.6456878470769091,0.35431215292309093,0.9999762397321945,2.376026780551097e-05,低通胀状态,通胀偏低
segment_03,current_segment_refit,1998-12-31,-0.9960658123525616,0.7513236335225474,0.2486763664774526,0.6650880684170376,0.33491193158296234,低通胀状态,通胀偏低
segment_03,current_segment_refit,1999-01-31,0.024251386934841745,0.6212234378369849,0.37877656216301503,0.018479945820373888,0.9815200541796261,高通胀状态,通胀偏高
segment_03,current_segment_refit,1999-02-28,0.19894468567757073,0.3700236329847174,0.6299763670152826,0.0033605902317223875,0.9966394097682776,高通胀状态,通胀偏高
segment_03,current_segment_refit,1999-03-31,-1.1068226891922663,0.364149937556783,0.635850062443217,0.36873105257205285,0.6312689474279471,高通胀状态,通胀偏高
segment_03,current_segment_refit,1999-04-30,-2.0818247394421343,0.5060921520623749,0.49390784793762504,0.9803891897535162,0.019610810246483864,低通胀状态,通胀偏低
segment_03,current_segment_refit,1999-05-31,-2.0660188172451384,0.743714290304716,0.256285709695284,0.9925359265929089,0.007464073407091009,低通胀状态,通胀偏低
segment_03,current_segment_refit,1999-06-30,-2.9779286409396786,0.7484331576016408,0.2515668423983592,0.9998030876105414,0.00019691238945857207,低通胀状态,通胀偏低
segment_03,current_segment_refit,1999-07-31,-1.8892955802477267,0.7512563659184933,0.2487436340815067,0.9856432330866305,0.014356766913369463,低通胀状态,通胀偏低
segment_03,current_segment_refit,1999-08-31,-2.1596345537628805,0.7457554255980117,0.25424457440198833,0.9948942345465275,0.0051057654534724705,低通胀状态,通胀偏低
segment_03,current_segment_refit,1999-09-30,-0.9319129302851584,0.7493493330671631,0.25065066693283683,0.6037279397195907,0.39627206028040923,低通胀状态,通胀偏低
segment_03,current_segment_refit,1999-10-31,-0.5703386494070307,0.5973857348823572,0.40261426511764264,0.15266130915111922,0.8473386908488807,高通胀状态,通胀偏高
segment_03,current_segment_refit,1999-11-30,0.2229352184063228,0.42215154648530223,0.5778484535146977,0.003798765807241068,0.996201234192759,高通胀状态,通胀偏高
segment_03,current_segment_refit,1999-12-31,0.6099566252404254,0.3643201637188351,0.635679836281165,0.0006439308176208674,0.9993560691823792,高通胀状态,通胀偏高
segment_03,current_segment_refit,2000-01-31,0.9096642657604133,0.36309454667809765,0.6369054533219024,0.00019516095484980144,0.9998048390451503,高通胀状态,通胀偏高
segment_03,current_segment_refit,2000-02-29,1.122344621860113,0.3629202047575245,0.6370797952424755,8.388892208892833e-05,0.9999161110779111,高通胀状态,通胀偏高
segment_03,current_segment_refit,2000-03-31,-1.526799827824796,0.3628769768549693,0.6371230231450308,0.7545177596792156,0.2454822403207844,低通胀状态,通胀偏低
segment_03,current_segment_refit,2000-04-30,-1.4389982707481723,0.6559658424062986,0.3440341575937015,0.8789812554718528,0.1210187445281472,低通胀状态,通胀偏低
segment_03,current_segment_refit,2000-05-31,-1.7327826672173456,0.7043184763459805,0.2956815236540195,0.966780055755373,0.033219944244627174,低通胀状态,通胀偏低
segment_03,current_segment_refit,2000-06-30,-1.095228910415901,0.7384272985626182,0.26157270143738187,0.7333236272103668,0.26667637278963324,低通胀状态,通胀偏低
segment_03,current_segment_refit,2000-07-31,-0.020916475160995818,0.6477321661592266,0.3522678338407734,0.02462890328661435,0.9753710967133857,高通胀状态,通胀偏高
segment_03,current_segment_refit,2000-08-31,0.21468375907821063,0.37241243210676,0.62758756789324,0.0031902072637276947,0.9968097927362723,高通胀状态,通胀偏高
segment_03,current_segment_refit,2000-09-30,-1.9808782936309237,0.3640837457370166,0.6359162542629835,0.9492792666751597,0.05072073332484031,低通胀状态,通胀偏低
segment_03,current_segment_refit,2000-10-31,-3.8086017612570777,0.7316284436641428,0.26837155633585713,0.9999920346778031,7.965322196879575e-06,低通胀状态,通胀偏低
segment_03,current_segment_refit,2000-11-30,0.32314069584976257,0.7513297696769133,0.24867023032308663,0.01048657973674089,0.9895134202632591,高通胀状态,通胀偏高
segment_03,current_segment_refit,2000-12-31,1.138321487465408,0.36691830236768486,0.633081697632315,8.010753199579254e-05,0.9999198924680042,高通胀状态,通胀偏高
segment_03,current_segment_refit,2001-01-31,-0.054834693542553437,0.36287550782849054,0.6371244921715095,0.008868541368267683,0.9911314586317324,高通胀状态,通胀偏高
segment_03,current_segment_refit,2001-02-28,-2.4872225666880814,0.3662897131059668,0.6337102868940333,0.9929490494652233,0.007050950534776623,低通胀状态,通胀偏低
segment_03,current_segment_refit,2001-03-31,-1.34299489157746,0.7485936510771768,0.25140634892282315,0.8857187858331311,0.11428121416686886,低通胀状态,通胀偏低
segment_03,current_segment_refit,2001-04-30,0.31619535888922634,0.7069359292557007,0.2930640707442993,0.008622386761250824,0.9913776132387493,高通胀状态,通胀偏高
segment_03,current_segment_refit,2001-05-31,1.2078348349514187,0.3661940848775465,0.6338059151224535,6.06133799981736e-05,0.9999393866200018,高通胀状态,通胀偏高
segment_03,current_segment_refit,2001-06-30,0.6561154252903247,0.36286793457506783,0.6371320654249322,0.0005328913633675864,0.9994671086366324,高通胀状态,通胀偏高
segment_03,current_segment_refit,2001-07-31,-2.4360401638272955,0.3630514091296126,0.6369485908703874,0.9912551120962297,0.008744887903770268,低通胀状态,通胀偏低
segment_03,current_segment_refit,2001-08-31,-2.8705647154108753,0.7479355759283304,0.2520644240716697,0.999697766494873,0.00030223350512718124,低通胀状态,通胀偏低
segment_03,current_segment_refit,2001-09-30,-2.572617256421867,0.7512154498786568,0.2487845501213433,0.9990322265830445,0.0009677734169556183,低通胀状态,通胀偏低
segment_03,current_segment_refit,2001-10-31,1.0872518014122627,0.7509568952918364,0.24904310470816365,0.000510153762145583,0.9994898462378544,高通胀状态,通胀偏高
segment_03,current_segment_refit,2001-11-30,-1.8847448690654474,0.3630425758335401,0.6369574241664598,0.9271365576763644,0.07286344232363558,低通胀状态,通胀偏低
segment_03,current_segment_refit,2001-12-31,-4.005997706536542,0.7230262563655037,0.2769737436344963,0.9999961983965746,3.801603425360701e-06,低通胀状态,通胀偏低
segment_03,current_segment_refit,2002-01-31,-4.78786631367176,0.7513313872336781,0.24866861276632185,0.9999998522738993,1.477261007275219e-07,低通胀状态,通胀偏低
segment_03,current_segment_refit,2002-02-28,-2.2433581223067263,0.7513328067229157,0.2486671932770844,0.996438565153554,0.0035614348464460504,低通胀状态,通胀偏低
segment_03,current_segment_refit,2002-03-31,-2.944349235354209,0.7499492877128836,0.25005071228711645,0.9997768439767301,0.00022315602326987283,低通胀状态,通胀偏低
segment_03,current_segment_refit,2002-04-30,-2.3479289076986802,0.7512461705691593,0.2487538294308406,0.9976438923859154,0.0023561076140845728,低通胀状态,通胀偏低
